Soil Moisture (%),Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h),Solar Radiation (W/m²),Evapotranspiration (mm/day),Soil Type,Crop Type,Growth Stage,Root Depth (cm),Previous Irrigation (days),Irrigation Needed
37.01960654,18.20239366,89.59530093,46.62774392,7.547263536,897.9358974,3.666377001,Silt,Wheat,Vegetative,35.08802195,1,0
17.68378647,23.45668765,32.69467794,5.932188287,8.270330606,469.8482971,6.191214,Silt,Wheat,Germination,52.38287438,7,1
25.32059226,38.20209101,75.66047541,46.68747115,0.796228789,643.8739778,1.593948848,Sandy,Soybean,Germination,92.60626805,7,0
27.12925008,20.6153903,52.30344398,34.19332259,5.479761989,667.0168126,9.68022172,Silt,Wheat,Vegetative,44.83605821,6,0
5.458305981,24.3041756,53.54749117,26.57860763,19.11298935,475.6446476,9.147493287,Silt,Rice,Fruiting,60.63768975,8,0
28.22380802,25.80192207,75.2558984,1.632953039,19.07265216,229.8808393,1.66950179,Loamy,Rice,Germination,82.2669671,7,0
11.23125884,25.98512474,85.10558593,23.77980959,7.046541085,184.2034662,1.211554613,Clay,Soybean,Germination,48.44192779,8,0
38.63746111,30.32348956,87.05571567,20.38740525,0.862002179,115.0043955,0.854084828,Silt,Wheat,Flowering,31.01876217,8,0
10.20319547,38.57689594,64.62735516,8.060940599,3.581898787,886.1808378,9.09443664,Sandy,Wheat,Fruiting,99.50731735,5,1
19.51184433,21.0173178,51.42726956,32.82048018,7.844355869,312.827421,1.936238098,Silt,Tomato,Flowering,96.09137717,1,0
7.987238383,18.03753441,77.25294515,48.55754537,18.95559396,290.3560744,4.162849285,Clay,Wheat,Vegetative,85.91312522,6,0
39.89059881,19.93676225,45.060083,28.10944055,2.823981271,762.4318604,4.488513657,Silt,Rice,Vegetative,71.95364914,2,0
22.57682536,37.17312251,63.84444173,35.73766382,15.27031687,388.0145018,5.990110442,Loamy,Maize,Flowering,36.53790653,6,0
25.83847561,31.14527032,51.51470769,3.422522628,2.173650787,555.4402232,0.717353437,Clay,Maize,Fruiting,92.20716443,8,0
7.347676709,22.14766973,69.39786442,20.88334979,19.62515155,246.2599588,2.267586174,Silt,Maize,Germination,34.80010031,9,0
31.24861646,35.39867347,44.42393477,5.817924258,7.632329982,963.7711493,9.314903869,Loamy,Maize,Vegetative,82.07285452,9,0
12.34669576,36.53424991,41.49557674,30.63979178,15.50469078,866.42326,9.084101073,Clay,Wheat,Fruiting,92.64323511,1,0
36.43190013,36.16285847,85.0943452,46.92410791,6.851821656,877.4106607,7.812906474,Silt,Wheat,Fruiting,64.27034564,5,0
12.17988742,37.97316334,36.10822098,33.08888662,12.55337754,466.0963737,0.194012456,Loamy,Tomato,Vegetative,82.27505961,5,0
11.67407022,21.3060255,60.35747446,3.840152416,3.840321695,786.1250923,3.270067685,Sandy,Wheat,Vegetative,81.25255893,8,1
6.279238375,33.87604822,43.25116698,17.73331025,2.920420386,229.4885399,6.279587353,Loamy,Maize,Fruiting,27.3841976,8,0
21.52234308,26.51348743,32.3357978,27.53316897,18.76128279,107.7571023,2.751902118,Sandy,Soybean,Germination,70.11320262,4,0
24.76943966,36.04996382,32.1611291,20.16038781,18.35294556,117.9756393,9.095866951,Silt,Soybean,Flowering,18.41211432,4,0
7.29980238,33.21226693,40.51330633,41.68220052,17.7493788,627.9415637,6.338894618,Loamy,Rice,Vegetative,55.70651288,8,0
32.14346658,34.41118616,82.00622127,40.73355024,12.508669,509.8554147,0.719067173,Sandy,Rice,Flowering,24.60119933,7,0
20.86510922,31.40404594,46.94872464,30.59155101,16.16536422,566.213814,9.090055888,Clay,Wheat,Fruiting,47.47145489,6,0
23.35365943,19.43571924,87.02755023,18.67289726,1.380738738,106.7168264,9.577666582,Loamy,Soybean,Flowering,84.96838672,7,0
20.42669614,28.62567297,64.89733758,12.76681869,6.695780838,480.4179577,0.777124184,Silt,Maize,Germination,98.84510557,5,0
19.02670713,39.61674349,56.19685139,5.293715911,6.274062495,746.2613451,5.323602349,Clay,Maize,Fruiting,38.61638485,2,1
24.5874116,38.43470166,64.80533008,17.74488417,12.71290644,498.4243318,3.033642822,Sandy,Maize,Germination,57.87601289,6,0
10.43340861,16.07934339,61.00190311,20.65862586,7.119155469,758.9972857,3.928390765,Loamy,Wheat,Fruiting,56.01682219,7,0
11.36748457,19.12037039,75.52657523,33.79114626,2.970135633,309.717068,1.79651218,Loamy,Wheat,Germination,95.89613588,7,0
35.16249674,18.29321934,46.94976396,32.90799121,11.92934151,831.827804,5.78072102,Silt,Tomato,Fruiting,53.07253592,0,0
38.11404117,33.14949775,51.1830235,3.505406982,16.28767841,629.5881164,9.579793532,Clay,Maize,Germination,72.91955849,6,0
18.06582607,35.44463325,83.64565815,19.76296577,7.642469889,289.6867895,5.030726003,Loamy,Maize,Fruiting,92.96103098,2,0
14.47606356,20.33778416,86.78739079,9.088943361,2.645374302,313.0484283,0.829145814,Loamy,Wheat,Germination,43.60407036,1,1
27.53998401,27.64631732,83.55349365,7.840635266,3.933763946,665.2274181,6.200013335,Clay,Wheat,Fruiting,91.19100144,1,0
19.30569599,36.0175757,55.16687964,41.36510749,4.749666103,846.9456339,3.402229945,Loamy,Tomato,Germination,92.57105997,7,0
5.888522448,33.32003862,76.82193018,2.095760836,5.99795186,474.0650038,8.559251896,Clay,Tomato,Vegetative,93.75962536,8,1
10.46534091,28.55593014,58.580144,20.9591438,12.85590141,332.4703862,4.346781483,Clay,Rice,Flowering,34.34015669,2,0
30.05902801,29.75869226,59.85239113,8.410182788,12.01890969,880.3104462,1.928396089,Clay,Soybean,Fruiting,46.03200348,2,0
28.06233797,27.70901367,42.28080654,43.96651078,13.92159723,702.3414626,1.911056227,Silt,Maize,Germination,88.33563174,5,0
5.948359738,22.43871128,65.4678182,27.85202566,7.250039691,503.2769386,7.687641807,Clay,Maize,Vegetative,42.32456419,9,0
12.76902567,29.12554982,41.16815387,11.56903182,16.47995304,539.1101758,2.655875983,Clay,Tomato,Fruiting,64.02277296,0,0
13.08761788,32.22213255,49.89388194,25.12136436,4.081753223,283.8308211,7.672333942,Sandy,Tomato,Fruiting,20.62490565,5,0
28.51624603,36.8330729,81.3018121,36.57431799,9.38081495,664.1223671,2.058873108,Sandy,Rice,Fruiting,15.06474893,2,0
5.689868821,30.90728385,42.42454855,47.90590045,16.01877443,422.8682595,3.216863687,Silt,Soybean,Flowering,47.07945905,3,0
8.643800369,34.02803843,34.26949711,11.02230021,3.603172955,996.080659,4.654869724,Clay,Rice,Germination,62.10248793,8,0
32.99706299,19.00179087,34.14045556,44.30908861,2.197262275,532.1651637,9.431958497,Sandy,Soybean,Germination,45.3429202,2,0
11.24906317,26.53893686,86.44707123,46.71520571,17.67367935,537.2970456,9.317314248,Sandy,Maize,Fruiting,61.99621931,0,0
27.84611377,15.2332905,60.41522628,45.82102723,6.858593255,609.2666087,2.068718754,Loamy,Rice,Fruiting,56.35759386,2,0
13.33639734,21.16697161,54.56472431,31.77071784,13.6774025,925.0804028,3.582190412,Clay,Tomato,Fruiting,71.71365064,6,0
8.480448747,33.16154288,78.65271486,31.49103272,0.506972085,820.7362899,1.493993885,Sandy,Rice,Vegetative,68.4579188,6,0
13.51102668,39.79524878,80.14955567,20.16053166,13.80093777,506.0170628,5.099850793,Silt,Rice,Fruiting,48.18211329,4,0
30.27934261,17.47945249,49.93146199,37.61989412,6.322026231,746.8293394,4.605825507,Loamy,Maize,Flowering,48.24957164,0,0
34.94937638,25.0373579,71.61708345,26.56470092,1.114817072,627.6119489,9.007601625,Loamy,Tomato,Germination,22.6700506,7,0
34.05769526,35.00177422,76.26736895,33.87190356,12.19625523,543.1303438,9.300053778,Clay,Tomato,Flowering,56.19147149,9,0
18.90142354,20.10089087,69.27904121,21.42289519,4.816076321,273.0841955,3.83567391,Clay,Wheat,Fruiting,62.84612153,7,0
28.38297978,28.87712373,39.09570449,36.5748232,7.736144841,517.5426371,4.91737943,Loamy,Wheat,Vegetative,52.88404576,9,0
12.17445034,33.3267824,82.55298501,41.22357588,1.611616246,321.2367283,8.962362491,Silt,Wheat,Fruiting,39.31366016,9,0
15.26017056,30.39963626,62.34567316,7.32181283,2.943265022,923.3579349,8.067078077,Clay,Maize,Fruiting,74.94836898,9,1
36.37175365,19.70061837,46.94834558,41.64648578,5.95954471,401.8661321,0.036563113,Clay,Rice,Fruiting,16.71954802,1,0
5.455067323,23.88461422,55.51369113,27.01482659,1.795190011,957.0376131,3.200595642,Loamy,Tomato,Fruiting,92.29963328,9,0
7.99279858,34.59479461,32.25426542,42.23329545,18.21652529,579.7497611,4.217742419,Loamy,Tomato,Fruiting,11.85790956,2,0
12.27601893,28.85566285,37.67200807,21.56508532,0.120940864,668.3899408,2.297162837,Clay,Rice,Germination,96.61151201,3,0
5.928627136,15.13074034,75.93280503,18.95202427,9.677204377,588.6464,1.995716159,Sandy,Tomato,Flowering,51.61200408,0,0
11.35024023,34.024769,30.00069809,45.75303663,2.464949163,216.4425553,0.377845066,Clay,Rice,Vegetative,47.14029496,3,0
25.40645463,15.88278387,54.99394971,12.55846338,6.15358179,438.2390971,6.433697251,Sandy,Maize,Fruiting,33.07996157,4,0
19.74985927,33.64334457,61.35061087,42.21061626,18.5211912,189.231501,2.625102905,Loamy,Maize,Vegetative,10.90640213,2,0
36.24350989,20.062014,33.2780652,24.20102863,3.233891065,660.6586398,0.523471784,Sandy,Maize,Germination,34.7311238,9,0
33.61052466,38.951837,88.38468978,25.70477213,19.31664639,502.1867757,2.309793105,Silt,Rice,Flowering,19.84599329,1,0
16.96360731,24.19851878,43.56751987,15.42341407,4.11588754,800.1864744,8.019139528,Loamy,Rice,Fruiting,69.38387584,5,0
14.07982017,23.17329041,48.25192318,28.65211003,14.83132217,298.4234329,8.514891816,Clay,Soybean,Germination,38.71674751,7,0
18.28923429,18.72220126,48.23655074,16.26055981,10.9335453,248.1094526,4.830662452,Clay,Tomato,Germination,79.04613956,6,0
25.66032299,22.64010539,43.82499973,1.963470712,17.68957455,465.6990079,4.160706704,Loamy,Tomato,Flowering,28.62245686,0,0
14.38222743,36.91626905,30.08842933,13.59993027,11.07986511,933.9268449,9.778536935,Loamy,Soybean,Fruiting,91.02113717,3,0
26.84521177,39.90835844,73.76068765,0.31895217,10.69118438,739.3796335,2.005646596,Silt,Soybean,Flowering,57.06833636,2,0
19.32940783,24.20773826,88.01072999,48.91773935,3.909160007,477.0312623,2.153592829,Loamy,Maize,Flowering,20.30555768,5,0
24.32165133,26.21526577,43.457609,48.28736049,3.324587241,565.5449528,2.91867177,Clay,Soybean,Vegetative,46.07607121,8,0
20.26442852,33.05177346,69.78283151,19.75776487,18.32978302,175.7917101,1.727573183,Silt,Rice,Vegetative,28.60844717,8,0
15.30630158,37.15489451,74.51377962,36.41854272,6.556763977,986.1183067,3.793655982,Clay,Wheat,Flowering,27.97168836,6,0
38.19586574,29.82610835,80.90552275,17.29030492,7.441645099,699.7665742,9.10834227,Sandy,Rice,Vegetative,55.57327639,8,0
31.7262028,24.78814245,55.35775182,33.55465785,15.19647317,356.8636616,6.153478406,Loamy,Soybean,Germination,70.47028141,7,0
9.903961152,25.31554602,48.17585434,40.27150215,6.776469648,627.2275548,4.119465486,Sandy,Tomato,Flowering,92.0456385,4,0
35.39637916,32.39045366,49.51770804,47.33781223,19.04124893,198.5341295,9.344107946,Clay,Rice,Fruiting,55.19458097,8,0
22.06009194,15.08045659,72.75727999,20.01061379,14.75855538,969.2530019,0.484642325,Sandy,Tomato,Fruiting,96.92548976,6,0
36.30932794,30.48973344,79.00676799,39.16489915,11.94858485,257.3064891,2.102761779,Sandy,Rice,Germination,94.74713669,4,0
32.99493396,23.88732526,40.89683807,13.29642253,17.61790321,683.2272862,5.658886051,Clay,Tomato,Fruiting,87.8556277,7,0
19.88247266,34.85493328,52.25646049,49.51661519,0.992118167,320.9090163,6.155526232,Clay,Rice,Fruiting,54.99795385,6,0
5.786425791,17.324766,84.1164118,1.288479938,5.141253844,745.8052444,0.395575066,Loamy,Tomato,Flowering,22.68135493,8,1
14.40370758,29.70505667,78.40161118,30.17644033,9.300726684,799.1392305,4.030387579,Sandy,Wheat,Germination,29.61140228,9,0
23.95719751,27.02432225,89.09150417,32.97529908,4.539570789,706.077756,6.491539648,Silt,Maize,Flowering,68.29030024,0,0
27.17173769,31.05813815,75.25489558,34.40227785,14.87810375,653.0495142,6.980705464,Silt,Rice,Germination,47.95794823,8,0
14.02606899,16.62133986,53.59171206,6.019378939,18.38416062,903.2221846,6.381399025,Clay,Wheat,Flowering,23.21214686,6,1
9.877462593,29.49959469,65.43827004,46.92648917,8.475402399,170.7640399,3.205632244,Clay,Maize,Flowering,53.10945403,0,0
34.22255829,29.0371147,69.66085525,9.059163953,6.842652002,397.8232892,0.935201236,Sandy,Rice,Vegetative,11.5687491,0,0
39.45407632,29.01650236,34.70734898,31.13767016,19.23101464,323.4587317,4.271124464,Clay,Wheat,Fruiting,76.05058338,4,0
23.39915638,30.08719166,62.66981755,11.13380396,8.897048657,989.2125659,1.287544374,Silt,Wheat,Germination,16.6223165,7,0
11.008775,31.91169843,72.55924971,15.36082085,9.780968009,450.4508017,9.476236585,Loamy,Wheat,Fruiting,66.62022579,8,0
14.53075643,35.12472499,40.03927824,27.32292709,7.032997447,759.3514293,4.75170866,Loamy,Soybean,Vegetative,81.37092769,5,0
5.643673679,21.745518,76.83790305,20.85967093,18.19096946,716.2526475,3.172591744,Sandy,Tomato,Germination,21.9379487,9,0
37.00045823,35.62623525,65.02636683,8.011280049,11.37910967,290.8731137,7.663040711,Loamy,Maize,Vegetative,56.67748216,7,0
9.121287901,27.45639206,87.13330714,8.546820121,15.24349174,315.0979122,4.979485926,Clay,Tomato,Fruiting,80.11607629,5,1
25.17807664,16.92645698,32.54533789,20.90723941,16.23613437,353.1561072,3.10034024,Clay,Tomato,Flowering,33.45701093,5,0
14.59193272,16.46377323,45.91956825,37.86414891,6.836980838,470.0145504,8.119677424,Clay,Tomato,Vegetative,24.66249337,3,0
24.39623009,23.35595797,66.09323276,44.89823234,8.673886626,310.8925591,8.67152151,Clay,Wheat,Vegetative,40.31371999,4,0
27.79971359,34.62242443,47.79359473,4.206383113,16.96943549,117.6863345,6.730081663,Sandy,Tomato,Flowering,59.92292589,1,0
34.04096313,32.69202337,72.86544984,19.65519538,7.265107034,891.4537511,0.469644224,Loamy,Soybean,Fruiting,61.77516354,2,0
12.22474451,34.71537412,75.54031695,5.012278186,15.87870267,969.0488482,5.663228802,Silt,Rice,Vegetative,21.77887001,2,1
5.384854003,27.93172641,36.15095784,0.829624032,18.81984645,407.4133483,7.63294912,Loamy,Wheat,Fruiting,51.18119629,4,1
9.790997052,26.00497495,60.83126785,33.08593413,12.46420746,404.6561915,1.365030121,Clay,Maize,Flowering,34.1453976,4,0
36.50065246,18.68631317,60.53343334,30.1224721,14.83254575,106.3826315,2.286707514,Silt,Rice,Germination,85.78217963,5,0
35.58615271,23.20481884,52.15684621,8.150955691,16.10194624,712.2256195,8.824951051,Sandy,Rice,Vegetative,38.22176189,4,0
25.90945858,25.85048415,85.97549175,11.69064165,16.90079298,842.8959062,0.201217219,Clay,Rice,Fruiting,85.48340721,5,0
26.01809012,17.21501074,79.65037919,1.185387682,7.901066757,231.9474703,7.527271378,Clay,Tomato,Flowering,48.57081513,7,0
28.27628361,20.51529882,71.83256291,41.74736028,1.025269184,243.6997144,4.737732925,Silt,Tomato,Flowering,75.39271892,1,0
11.13799475,29.95563235,72.85959814,48.7345298,8.037525425,811.074925,4.467721588,Sandy,Wheat,Vegetative,55.90542057,3,0
37.00441811,33.39157786,57.70296863,6.77297684,13.4751246,654.6616735,0.070965325,Silt,Tomato,Germination,65.97663617,5,0
19.65696837,39.95868778,85.25967127,11.57376069,9.007007716,140.3745019,8.19398231,Sandy,Tomato,Vegetative,45.58208598,4,0
18.40984849,38.32783328,71.67572564,43.4204762,14.97926302,660.2922914,3.598249006,Clay,Tomato,Fruiting,79.1386091,0,0
23.16211968,31.06412999,73.7388637,46.3231899,7.139648589,378.0259506,5.407656313,Loamy,Wheat,Flowering,48.26704452,8,0
6.643808837,25.53120133,81.70145423,20.98136914,12.69488282,431.8526399,6.773006863,Clay,Wheat,Germination,51.17154819,2,0
10.81991791,30.90443412,46.44429536,2.531123613,3.728396097,792.7582765,7.026295764,Loamy,Soybean,Fruiting,56.59108014,1,1
30.83117657,34.64129045,78.42425423,1.969591685,14.98738873,829.8416734,9.559800588,Loamy,Soybean,Vegetative,84.86417065,8,0
7.897953377,17.95840477,41.71443618,28.6974933,10.91391938,460.3209642,5.313399532,Sandy,Soybean,Flowering,69.34410357,6,0
26.11032383,25.24762224,50.72051713,19.64475544,4.081287771,952.4376424,3.99719551,Silt,Soybean,Vegetative,41.42443479,4,0
13.58721884,35.99505714,50.13662726,1.432621379,5.83822347,465.8164462,9.537036265,Sandy,Rice,Germination,70.32876706,5,1
18.62534649,24.5958238,88.7115281,29.16261962,14.97217417,794.6524317,6.42110235,Clay,Rice,Germination,67.81839157,3,0
15.10428079,29.29680678,81.39223342,0.565126829,9.652024713,535.4895381,2.981503563,Silt,Soybean,Germination,93.79173483,0,1
17.44854508,29.69423402,72.0701917,39.36859791,4.320628808,907.7790939,1.264642454,Loamy,Soybean,Germination,85.72747924,3,0
30.16660668,19.61190633,73.6234057,15.32164114,19.34542381,916.9851193,8.425545015,Loamy,Maize,Germination,68.27022314,8,0
15.39926005,24.05588604,63.72436766,2.01290015,14.3025004,178.6751271,3.621816028,Clay,Rice,Vegetative,40.73563996,0,1
24.82416241,23.36278222,86.82544003,29.41761105,19.14269665,942.8439982,6.604697214,Silt,Maize,Germination,80.1618804,9,0
21.66176408,15.65491771,59.77552517,19.88422072,8.542100907,842.9813574,4.708164194,Clay,Maize,Germination,61.76874638,2,0
28.22849079,15.6047941,52.83106259,48.69002067,9.502006814,812.1796429,1.989297798,Clay,Tomato,Flowering,98.67429893,4,0
37.78904088,35.79242609,39.78212022,27.20993313,17.95910432,280.8202057,6.016866086,Sandy,Wheat,Germination,32.27555157,6,0
30.6400234,21.82677025,77.17233914,13.76195905,10.5009868,824.6072879,0.60683069,Clay,Rice,Flowering,17.16902568,8,0
12.52291325,27.95196916,74.06663592,35.47194323,14.14557824,865.1194612,4.133424599,Silt,Soybean,Flowering,16.29026307,5,0
6.091409727,22.46813934,53.06130231,13.57460013,5.04345755,360.235301,5.466149397,Clay,Soybean,Flowering,67.60273495,2,0
14.17924155,38.51698113,31.51160484,45.21216457,8.934529374,957.0340705,4.360469741,Silt,Wheat,Vegetative,94.5334206,6,0
25.82772757,21.48241897,80.33983966,18.73609853,2.468997316,144.8741318,7.486721753,Loamy,Rice,Vegetative,10.17387229,3,0
6.799903472,25.74142032,30.68507901,27.49342814,4.119600718,234.9183279,8.279249545,Clay,Soybean,Fruiting,75.31939423,2,0
22.37281865,36.81825626,72.22198678,2.528655191,0.018868305,583.8230242,7.71243074,Silt,Soybean,Fruiting,69.13586643,6,0
25.88949971,36.04833917,88.21542658,21.3060619,0.785301033,618.213224,0.388129478,Loamy,Tomato,Flowering,75.9073773,6,0
16.69853618,19.65253545,56.25967969,41.61817698,19.54567646,680.635075,1.941287704,Silt,Maize,Vegetative,41.98648661,3,0
31.98192713,35.06608274,44.0984043,40.28244027,4.847073903,115.2722164,5.366075093,Loamy,Soybean,Germination,83.84468002,6,0
8.73093886,26.45467217,72.2922606,11.21592794,13.26621419,964.3300972,9.348220404,Sandy,Rice,Fruiting,14.02362383,1,0
7.629822361,27.0742218,79.02768852,11.30395355,16.78199398,140.1292835,8.349567751,Clay,Wheat,Vegetative,77.98879906,0,0
30.48660647,18.33699931,62.78581896,40.86526561,11.01320918,228.7557575,8.425345084,Clay,Tomato,Germination,34.03647472,1,0
22.34219607,17.01503784,88.02211652,46.51992101,3.062890002,112.6130658,3.032081938,Loamy,Rice,Germination,52.91539974,3,0
29.09408387,33.19848267,33.1001233,4.768046064,14.56232875,610.17259,4.294478971,Sandy,Tomato,Vegetative,84.03726444,7,0
20.21895685,27.41152881,60.2877359,22.50293197,12.0050282,939.0401955,4.707059473,Silt,Maize,Fruiting,34.42231317,2,0
13.62407116,25.92126757,73.10723684,16.87271395,14.62501179,699.3524495,1.573715833,Sandy,Soybean,Vegetative,26.66867605,9,0
33.66858112,33.23770572,81.75842827,43.53442277,15.39493246,840.3917216,0.310681302,Silt,Rice,Fruiting,71.31818668,5,0
32.97955576,34.13782247,40.75533671,4.176245734,19.50820735,111.9530831,9.469028995,Silt,Wheat,Flowering,58.00554024,5,0
29.31437648,18.97270419,78.00020891,10.55629713,11.4712656,587.8137686,2.407125857,Clay,Maize,Vegetative,56.29634819,8,0
14.5250798,30.25562874,63.16242454,37.62341688,6.832822254,513.6066798,2.399489037,Loamy,Maize,Vegetative,33.1092564,8,0
25.65807334,18.38385206,53.79322092,2.564692449,12.96929114,549.0711498,0.833790538,Clay,Tomato,Fruiting,13.13922752,3,0
17.63408639,33.78437715,37.90290171,24.62676904,1.368814185,164.9918668,9.285077519,Clay,Maize,Fruiting,46.92422245,8,0
8.205372566,31.42387891,81.91774553,22.10535173,17.94794637,715.991825,5.797371149,Clay,Rice,Vegetative,19.59035324,5,0
37.10597514,38.91536553,39.43639249,16.72005895,2.387620227,552.8983734,6.670368571,Silt,Tomato,Germination,91.53902356,1,0
9.788652082,16.72395041,48.58727155,19.72861577,6.556856758,788.6339649,9.115768873,Clay,Maize,Germination,13.71252911,9,0
38.25830738,16.42636803,47.40273192,26.49702935,16.31490761,536.7615707,3.456201689,Silt,Wheat,Germination,48.84857688,5,0
20.61020205,22.05467687,82.28484205,8.068367919,11.94624757,234.4434726,6.215073111,Loamy,Rice,Flowering,14.70210253,1,0
